Domain,Reporter Countries,Partner Countries,Element,Item,Year,Unit,Value
"Detailed trade matrix","Netherlands (Kingdom of the)","Sweden","Export Quantity","Swine / pigs","2022","An","26149"
"Detailed trade matrix","Netherlands (Kingdom of the)","Sweden","Export Quantity","Swine / pigs","2017","t","241.36"
"Detailed trade matrix","Netherlands (Kingdom of the)","Sweden","Export Quantity","Swine / pigs","2018","t","231.41"
"Detailed trade matrix","Netherlands (Kingdom of the)","Sweden","Export Quantity","Swine / pigs","2019","t","332.38"
"Detailed trade matrix","Netherlands (Kingdom of the)","Sweden","Export Quantity","Swine / pigs","2020","t","537.46"
"Detailed trade matrix","Netherlands (Kingdom of the)","Sweden","Export Quantity","Swine / pigs","2021","t","961.25"
"Detailed trade matrix","Netherlands (Kingdom of the)","Sweden","Export Quantity","Swine / pigs","2022","t","897.99"
"Detailed trade matrix","Netherlands (Kingdom of the)","Türkiye","Export Quantity","Swine / pigs","2010","An","935"
"Detailed trade matrix","Netherlands (Kingdom of the)","Türkiye","Export Quantity","Swine / pigs","2011","An","720"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","1995","An","7882"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","1996","An","2"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","1997","An","120"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","1998","An","9"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","1999","An","873"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2000","An","66"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2002","An","1995"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2008","An","16138"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2009","An","2166"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2011","An","980"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2014","An","28"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2015","An","290"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2016","An","146"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2017","An","6092"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2018","An","7314"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2019","An","8142"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2020","An","8068"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2021","An","1198"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2022","An","1303"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2014","t","2.5"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2015","t","25.6"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2016","t","12.89"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2017","t","313.07"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2018","t","296.43"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2019","t","293.53"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2020","t","280.53"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2021","t","37.46"
"Detailed trade matrix","Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2022","t","54.57"
"Detailed trade matrix","Netherlands (Kingdom of the)","United States of America","Export Quantity","Swine / pigs","2014","An","1"
"Detailed trade matrix","Netherlands (Kingdom of the)","United States of America","Export Quantity","Swine / pigs","2016","An","13"
"Detailed trade matrix","Netherlands (Kingdom of the)","United States of America","Export Quantity","Swine / pigs","2018","An","39"
"Detailed trade matrix","Netherlands (Kingdom of the)","United States of America","Export Quantity","Swine / pigs","2014","t","0.1"
"Detailed trade matrix","Netherlands (Kingdom of the)","United States of America","Export Quantity","Swine / pigs","2016","t","1.15"
"Detailed trade matrix","Netherlands (Kingdom of the)","United States of America","Export Quantity","Swine / pigs","2018","t","2.81"
"Detailed trade matrix","Sweden","Canada","Export Quantity","Swine / pigs","2002","An","8"
"Detailed trade matrix","Sweden","China, mainland","Export Quantity","Swine / pigs","2000","An","145"
"Detailed trade matrix","Sweden","China, mainland","Export Quantity","Swine / pigs","2001","An","141"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","1996","An","89"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","1997","An","2835"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","1998","An","971"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","1999","An","112"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","2020","An","39"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","2021","An","36"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","2022","An","6"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","2020","t","0.86"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","2021","t","0.79"
"Detailed trade matrix","Sweden","Denmark","Export Quantity","Swine / pigs","2022","t","0.13"
"Detailed trade matrix","Sweden","Italy","Export Quantity","Swine / pigs","1996","An","13"
"Detailed trade matrix","Sweden","Italy","Export Quantity","Swine / pigs","1998","An","10"
"Detailed trade matrix","Sweden","Japan","Export Quantity","Swine / pigs","1999","An","25"
"Detailed trade matrix","Sweden","Japan","Export Quantity","Swine / pigs","2010","An","25"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2004","An","34"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2008","An","58"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2009","An","103"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2010","An","84"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2011","An","59"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2019","An","102"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2020","An","220"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2021","An","70"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2022","An","66"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2019","t","2.24"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2020","t","4.84"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2021","t","10.1"
"Detailed trade matrix","Sweden","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Swine / pigs","2022","t","9.6"
"Detailed trade matrix","Sweden","United States of America","Export Quantity","Swine / pigs","1995","An","7"
"Detailed trade matrix","Sweden","United States of America","Export Quantity","Swine / pigs","1996","An","73"
"Detailed trade matrix","Sweden","United States of America","Export Quantity","Swine / pigs","1997","An","12"
"Detailed trade matrix","Sweden","United States of America","Export Quantity","Swine / pigs","2010","An","1"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Australia","Export Quantity","Swine / pigs","2016","An","3"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Australia","Export Quantity","Swine / pigs","2016","t","0.01"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","1995","An","1060"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","1996","An","329"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","1997","An","499"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","1998","An","1046"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","1999","An","391"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","2000","An","74"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","2003","An","8"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","2009","An","561"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","2010","An","382"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Canada","Export Quantity","Swine / pigs","2011","An","537"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","1996","An","90"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","1997","An","669"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","1999","An","239"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2006","An","283"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2007","An","175"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2008","An","525"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2011","An","1960"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2012","An","913"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2014","An","803"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2020","An","1403"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2021","An","908"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2014","t","92.7"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2020","t","103.48"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","China, mainland","Export Quantity","Swine / pigs","2021","t","66.97"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Denmark","Export Quantity","Swine / pigs","1996","An","389"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Denmark","Export Quantity","Swine / pigs","1997","An","731"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Denmark","Export Quantity","Swine / pigs","1998","An","617"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Denmark","Export Quantity","Swine / pigs","1999","An","140"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Denmark","Export Quantity","Swine / pigs","2000","An","121"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Denmark","Export Quantity","Swine / pigs","2002","An","48"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Denmark","Export Quantity","Swine / pigs","2006","An","306"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","1995","An","5842"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","1996","An","8204"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","1997","An","11977"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","1998","An","8056"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","1999","An","5998"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","2000","An","1995"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","2002","An","2"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","2007","An","58"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","2010","An","42"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","2012","An","84"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","2018","An","1"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","France","Export Quantity","Swine / pigs","2018","t","0.01"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","1995","An","11636"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","1996","An","3891"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","1997","An","5865"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","1998","An","12996"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","1999","An","7931"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2000","An","4046"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2001","An","186"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2002","An","5108"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2005","An","221"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2006","An","454"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2007","An","1838"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2009","An","5"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2010","An","3"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2011","An","387"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2012","An","16"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2022","An","4"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Italy","Export Quantity","Swine / pigs","2022","t","0"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","1995","An","295"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","1996","An","558"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","1997","An","645"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","1998","An","1049"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","1999","An","637"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2000","An","274"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2004","An","20"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2005","An","36"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2006","An","80"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2007","An","34"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2008","An","61"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2009","An","165"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2010","An","60"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2011","An","35"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2012","An","138"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2013","An","90"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2014","An","37"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2016","An","108"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2018","An","10"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2020","An","23"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2021","An","12"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2022","An","18"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2014","t","4.9"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2016","t","14.75"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2018","t","0.24"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2020","t","1.65"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2021","t","0.89"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Japan","Export Quantity","Swine / pigs","2022","t","1.33"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Mexico","Export Quantity","Swine / pigs","1996","An","377"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Mexico","Export Quantity","Swine / pigs","1997","An","862"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Mexico","Export Quantity","Swine / pigs","1998","An","541"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Mexico","Export Quantity","Swine / pigs","1999","An","20"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Mexico","Export Quantity","Swine / pigs","2000","An","60"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","1995","An","12129"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","1996","An","8201"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","1997","An","30052"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","1998","An","35168"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","1999","An","20908"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2000","An","16333"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2001","An","2378"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2002","An","642"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2003","An","4995"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2004","An","3200"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2005","An","4723"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2006","An","1683"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2007","An","980"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2008","An","1991"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2009","An","37"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Netherlands (Kingdom of the)","Export Quantity","Swine / pigs","2010","An","1"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Sweden","Export Quantity","Swine / pigs","1995","An","29"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Sweden","Export Quantity","Swine / pigs","2002","An","118"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","Sweden","Export Quantity","Swine / pigs","2003","An","424"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","1995","An","863"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","1996","An","184"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","1997","An","171"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","1998","An","134"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","1999","An","123"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2000","An","5"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2003","An","6"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2005","An","209"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2007","An","3"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2011","An","6"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2012","An","30"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2014","An","150"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2015","An","30"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2016","An","12"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2018","An","1"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2022","An","13"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2014","t","23.8"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2015","t","2.4"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2016","t","0.7"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2018","t","0.01"
"Detailed trade matrix","United Kingdom of Great Britain and Northern Ireland","United States of America","Export Quantity","Swine / pigs","2022","t","0.95"
"Detailed trade matrix","United States of America","Australia","Export Quantity","Swine / pigs","1996","An","164"
"Detailed trade matrix","United States of America","Australia","Export Quantity","Swine / pigs","2007","An","61"
"Detailed trade matrix","United States of America","Australia","Export Quantity","Swine / pigs","2009","An","22"
"Detailed trade matrix","United States of America","Australia","Export Quantity","Swine / pigs","2012","An","1098"
"Detailed trade matrix","United States of America","Australia","Export Quantity","Swine / pigs","2016","An","258"
"Detailed trade matrix","United States of America","Australia","Export Quantity","Swine / pigs","2022","An","1540"
"Detailed trade matrix","United States of America","Australia","Export Quantity","Swine / pigs","2016","t","0"
"Detailed trade matrix","United States of America","Australia","Export Quantity","Swine / pigs","2022","t","0"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","1995","An","1983"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","1996","An","1279"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","1997","An","2817"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","1998","An","6473"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","1999","An","4951"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2000","An","4536"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2001","An","4389"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2002","An","12675"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2003","An","3033"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2004","An","5696"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2005","An","3733"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2006","An","3911"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2007","An","4236"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2008","An","7554"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2009","An","10298"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2010","An","12237"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2011","An","7210"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2012","An","4505"
"Detailed trade matrix","United States of America","Canada","Export Quantity","Swine / pigs","2013","An","1369"
